install.vbs	EXE	Hosted	C:\Users\Public\Music\	USER PUBLIC PATH
Strings	DATA	ConvertedTo	Byte Arrays	OBF
Decrypted command	COMMAND	TERMINAT	The first process	PROCESS
The script	SUB	Download	putty.exe	EXE
Script	EXE	Downloaded	http://www.htgdxvwww.dld.aibl/zp/zp.iblxibl	URL
The script	SUB	Execute	browser.exe	EXE
CodeDom function	Function	Use	System.Web.HttpUtility	System.Web.HttpUtility WAPI
$pe	VAR	Loaded	Reflection.Assembly::Load()	Reflection.Assembly::Load WAPI
The script	SUB	Inject	RegAsm.exe	EXE
The script	SUB	Write	a file	FILE
ONEN0TEupdate	REGKEY	Have Value	path of client32.exe	PATH
path of client32.exe	PATH	ReferTo	clent32.exe	EXE
1.bat	EXE	Execute	cgihvzm.ps1	EXE
The script	SUB	Have	Base64 encoded payload	OBF
obfuscation techniques	OBF	Include	hexadecimal encoding	OBF
The script	SUB	Use	XOR Operation	OBF
The script	SUB	Execute	Set-Content	Set-Content COMMAND
The script	SUB	Create	xrbnzmj.vbs	EXE
lock file	FILE	Saved	temp directory	TEMP PATH
VBScript	EXE	Execute	batch script	CODE
The script	SUB	Decompress	2.tar	COMPRESSED FILE
The script	SUB	Send	byte array $Ghost	DATA
scheduled task	TASK	Execute	VBScript	EXE
The script	SUB	Create	1.bat	EXE
.sss and .uuu files	FILE	ChangedTo	.exe and .ahk	EXE
GitHub repository	URL	Host	'server.exe'	EXE
The script	SUB	Download	http://222.122.47.27:2143/auth/xmrig.exe	EXE
The script	SUB	Change	PowerShell execution policy to 'Unrestricted'	PS EXECUTION POLICY
The script	SUB	Write	file	FILE
The script	SUB	Have	base64-encoded string	OBF
The script	SUB	Have	mscorlib.dll	DLL
The script	SUB	Execute	files	FILE
$env:USERPROFILE\AppData\Local\Temp\COMPUTERNAME-Capture.png	FILE	UploadedTo	Dropbox	EXTERNAL SERVICE
The script	SUB	Write	several files	FILE
The script	SUB	Create	scheduled task named "Nothing"	TASK
runner.exe	EXE	Saved	Windows system directory	SYSTEM PATH
Base64 string	OBF	SavedAs	Run.BAT	EXE
The script	SUB	Create	QYZZDAOKPZUJIKAFEZWZDV.vbs	EXE
other scripts	SCRIPT	Saved	C:\ProgramData	ProgramData PATH
allocated memory	MEMORY	Execute	$sc variable	VAR
The script	SUB	Execute	shutdowni.bat	EXE
tr.zip	COMPRESSED FILE	Hosted	https://eylulsifalatas.com/baot.zip	URL
The script	SUB	Decrypt	base64 string	DATA
install.vbs	EXE	Execute	PowerShell scripts	EXE
base64 string	OBF	Have	Invoke-Expression	IEX COMMAND
.lnk file	SHORTCUT	Hosted	ProgramData folder	ProgramData PATH
XX.PS1	EXE	Hosted	directory in ProgramData	ProgramData PATH
The script	SUB	Have	base64 encoded strings	OBF
The script	SUB	Decompress	Payload	DATA
the script	SUB	Check	OS is Windows 7 or earlier	SYSINFO
README.txt	FILE	Associated with	encrypted files	FILE
The script	SUB	Check	McAfee files	DEFENDER
The script	SUB	Write	C:\Users\Owner\AppData\Local\Temp\tmpE69A.tmp	FILE
PowerShell script	SUB	Create	%TEMP%	TEMP PATH
PowerShell-related files	PS COMMAND	Hosted	user's AppData folder	PATH
The script	SUB	Execute	a remote file	FILE
Report.ps1	EXE	Have	obfuscated code	OBF
$e+$r	VAR	Uploaded	$p$s/fef40df7	URL
The script	SUB	Create	delegate	POINTER
The script	SUB	Execute	code within the assembly	ASSEMBLY
Invoke-Expression	IEX COMMAND	Have	$HB variable	PARAMETER
The script	SUB	Download	a file	FILE
The script	SUB	Clear	Run keys	RegKey
The script	SUB	Import	kernel32.dll	DLL
batch file	EXE	Have	-WindowStyle Hidden	BYPASS PARAMETER
The script	SUB	Create	a scheduled task	TASK
The script	SUB	Create	PowerShell script	EXE
The script	SUB	Delete	nipplesnigger	FILE
$ZfDKILmKGboYJ	OBF	CopiedTo	memory	MEMORY
hexadecimal string	OBF	ConvertedTo	byte array	DATA
The script	SUB	Collect	Ctrl+C and Ctrl+X key presses	KEYBOARD EVENT
scheduled task	TASK	Set	run every 2 minutes starting from January 1, 2023	FREQUENCY
The script	SUB	Execute	CodeDom function	CODE
PowerShell script	PS COMMAND	Execute	running process	PROCESS
infinite loop	LOOP	WAIT	manually stopped or system restarted	CONDITION
scheduled task GOOGLEUpdte	TASK	Execute	ETC.vbs	EXE
Non-Interactive	PARAMETER	Have	-nop	BYPASS PARAMETER
The script	SUB	Have	CreateThread	WAPI
The script	SUB	Create	HKCU:\Software\aignes\	REGKEY
The script	SUB	Defines	$hBFNIeMq	OBF
The script	SUB	Use	Obfuscation techniques	OBF
The script	SUB	Download	file.zip	FILE
remote script	REMOTE CODE	Hosted	http://10.0.0.10:8080/ps1	URL
PowerShell	PS COMMAND	Execute	C:\ProgramData\QYZZDAOKPZUJIKAFEZWZDV\JFDYGCGQSVKDBTJPTJZDTE.ps1	EXE
The script	SUB	Terminate	msbuild	PROCESS
the script	SUB	Define	YNtlGjuNxDpCPOyweziYRyjlMdBW3KahM0igyGoIt7drnUmy9TjQ9l603H92i9jm3Hpp6Sx8La5jUsyrqCmK1UI1uRMq7W0UnqYf	CUSTOMIZED FUNCTION
The script	SUB	Collect	operating system version	PVI
The script	SUB	Detect	Anti-VM/Anti-Analysis Techniques	DEFENDER
The script	SUB	Create	'PDF' directory in ProgramData	ProgramData PATH
results of executed commands	DATA	Uploaded	remote server	REMOTE HOST
GitHub	EXTERNAL SEVICE	Have	'ngrok.exe'	EXE
The script	SUB	Have	-NoP	BYPASS PARAMETER
The script	SUB	Download	http://23.227.202.198:443/two	FILE
decoded PowerShell script	PS COMMAND	Delete	files and directories	FILE
PowerShell script (Nothing.ps1)	EXE	Dencrypt	a long byte sequence	OBF
web request	COMMAND	Connect	https://88.198.222.90/file/sample/6317a573893bde4aeea7e18e/	URL
The script	SUB	Download	WinSecurityUpdate	FILE
clipboard contents	PVI	SentTo	Discord webhook	EXTERNAL SERVICE
The script	SUB	Execute	IEX (New-Object Net.WebClient).DownloadString	IEX COMMAND
IEX (New-Object Net.WebClient).DownloadString	IEX COMMAND	Download	string	DATA
data from connection	DATA	Execute	iex	IEX COMMAND
install.ps1	EXE	Saved	file in Public folder	FILE
BT.vbs	EXE	Generate	VBScript	EXE
The script	SUB	Use	Telegram bot	BOT
The script	SUB	Execute	shellcode	EXE
The script	SUB	Execute	Downloaded data	COMMAND
The script	SUB	Use	AES encryption	ENCRYPTION ALGORITHM
The script	SUB	Download	http://192WSEDRFGTYHUJIK227WSEDRFGTYHUJIK225WSEDRFGTYHUJIK184/fdgfdsWSEDRFGTYHUJIKtxt	FILE
http://192WSEDRFGTYHUJIK227WSEDRFGTYHUJIK225WSEDRFGTYHUJIK184/fdgfdsWSEDRFGTYHUJIKtxt	FILE	Have Name	192WSEDRFGTYHUJIK227WSEDRFGTYHUJIK225WSEDRFGTYHUJIK184/fdgfdsWSEDRFGTYHUJIKtxt	RANDOM STRING
The script	SUB	Write	VBScript files	EXE
CreateThread	WAPI	CalledWith	lpThreadId: 0	lpThreadId PARAMETER
obfuscated byte array aiYLcwaq	OBF	Is	shellcode	SHELLCODE
The script	SUB	Execute	obfuscated code	OBF COMMANd
text file	FILE	Have	email	PVI
The script	SUB	Download	helper2.exe	EXE
The script	SUB	Use	Start-Sleep	SLEEP
Base64 Encoded String	OBF	Decode	decoded string	DATA
shortcut	FILE	Set	run on system startup	AutoRun
The script	SUB	Execute	contents of Report.ps1	EXE
The script	SUB	Execute	ipconfig /flushdns	ipconfig COMMAND
The script	SUB	Connect	hotenovember.blogspot.com/	URL
The script	SUB	Download	file from a remote server	FILE
The script	SUB	Download	mega.zip	COMPRESSED FILE
The script	SUB	Modify	registry for startup folder	STARTUP FOLDER REGKEY
dischat function	FUNCTION	Send	clipboard content	PVI
The script	SUB	Display	pop-up window	POPUP WINDOW
The script	SUB	Download	http://198.23.212.192/inv/oil.exe	EXE
The script	SUB	Execute	u.exe	EXE
The script	SUB	Use	Invoke-RestMethod	Invoke-RestMethod COMMAND
The script	SUB	Use	VirtualAlloc Function	WAPI
HKEY_LOCAL_MACHINE\Software\Policies\Microsoft\Windows\PowerShell\ScriptBlockLogging	REGKEY	Associted	Script Block Logging	Script Block Logging
The script	SUB	Create	scheduled task "Data"	TASK
The script	SUB	OBF	base64 encoding	OBF
specific byte sequence	DATA	Have	x86 assembly sequence	ASSEMBLY
Invoke-WebRequest	Web Request COMMAND	Download	a file	FILE
Obfuscated code	OBF	Use	LONG_BYTE_SEQUENCE	OBF
delegate	DELEGATE	ReferTo	VirtualAlloc function	WAPI
The script	SUB	Modify	custom cookie header	COOKIE
The script	SUB	Execute	IEX cmdlet	COMMAND
The script	SUB	Create	zip file	COMPRESSED FILE
The script	SUB	Change	files	FILE
Obfuscation techniques	OBF	Include	Character array manipulation	Character array manipulation
The script	SUB	Create	System.Net.WebClient	System.Net.WebClient OBJ
VBScript	EXE	Execute	1.bat	EXE
Loader.vbs	EXE	Execute	PowerShell command	PS COMMAND
decoded string	DATA	PassedTo	Load method	FUNCTION
The script	SUB	Contain	large byte array	OBF
The script	SUB	Create	Cotrl.vbs	EXE
The script	SUB	Use	-NoProfile and -ExecutionPolicy Bypass	BYPASS PARAMETER
The script	SUB	Use	while loop	LOOP
The script	SUB	Access	aspnet_compiler.exe	EXE
The script	SUB	Retrieve	variable value	DATA
The address of GetModuleHandleA	ADDRESS of Function	CopiedTo	byte sequence	DATA
The script	SUB	Copy	specific files containing sensitive information	PVI
The script	SUB	Collect	computer name	PVI
The script	SUB	Create	delegate for function pointer	DELEGATE
The script	SUB	Send	email with keylogger results	PVI
The script	SUB	Dencrypt	base64 string	OBF
The script	SUB	Encode	a list of numbers shifted by 647	OBF
The script	SUB	Use	registry key	REGKEY
The script	SUB	Use	non-standard ports	NON-STANDARD PORT
The script	SUB	Create	WebClient object	WEBCLIENT
log.vbs	EXE	Hosted	hidden directory	HIDDEN PATH
The script	SUB	Use	XOR encryption	OBF
AddVectoredExceptionHandler	WAPI	SET	Exception handling	ERR
$KEZ	VAR	Encoded By	-replace '', ''	REPLACE PARAMETER
helper2.exe	EXE	Hosted	https://mayanboats.com/wp-content/uploads/	URL
assembly codes from byte array	ASSEMBLY	Execute	method from it	FUNCTION
The script	SUB	Execute	7-second sleep 	SLEEP
The script	SUB	Have	obfuscated class and method names	OBF
a file	FILE	Hosted	an external URL	URL
The script	SUB	Execute	code from memory	CODE
The script	SUB	Load	WindowsBase assembly	WindowsBase assembly WAPI
The script	SUB	Connect	external source	EXTERNAL SERVICE
The script	SUB	Exfiltrate	sensitive data	PVI
The script	SUB	Use	Interop Services	Interop SERVICE
The script	SUB	Remove	the decrypted data starts with the Unicode Byte Order Mark (BOM)	DATA
the decrypted data starts with the Unicode Byte Order Mark (BOM)	DATA	StartWith	The Unicode Byte Order Mark	BOM
the decrypted	DATA	OrderBy	 the Unicode Byte Order Mark (BOM)	BOM		
The script	SUB	Spoof	Host and User-Agent	HTTP_HEADERS
The script	SUB	Execute	ReturnShellAlosh	CUSTOMIZED FUNCTION
SmartScreenEnabled	REGKEY	Access	Windows Defender	DEFENDER
The script	SUB	Check	pointer size	POINTER SIZE
The script	SUB	Load	CreateThread	WAPI
The script	SUB	Connect	http://23.227.202.198:443	URL
The script	SUB	Download	http://135.125.248.37/Server1.txt	FILE
The script	SUB	Write	%appdata%\Microsoft\Windows\Templates\Pages_Elements.xml	FILE
The script	SUB	Encrypt	ASCII characters and base64 encoded strings	OBF
The script	SUB	Execute	a file	EXE
long byte sequences	OBF	Have	certain substrings	PARAMETER
The script	SUB	Execute	Invoke-Expression $cc	IEX COMMAND
The script	SUB	Use	obfuscated variable names and strings	OBF
batch file (1.bat)	EXE	Execute	PowerShell script (Nothing.ps1)	PS COMMAND
The script	SUB	Check	the presence of 'HttpDebuggerSdk' driver	DRIVER
script	SUB	Connect	Telegram bot	EXTERNAL SERVICE
Telegram bot	EXTERNAL SERVICE	Is	bot	BOT
The script	SUB	Gets address of	VirtualAlloc	ADDRESS OF FUNCTION
markov.exe	EXE	Have	payload.bin	ARGUMENT
payload.bin	ARGUMENT	Is	bin	EXE
The script	SUB	Create	C:/nkll/	PATH
The script	SUB	Retrieve	first decoded string	DATA
'Run.BAT'	EXE	Hosted	'C:\Users\Public\Run'	PATH
The script	SUB	Use	CreateThread	WAPI
Telegram bot	BOT	Contact	specific chat group	CHAT GROUP
The script	SUB	Create	README.txt	FILE
The script	SUB	Write	khle.mp3	FILE
MINGALIES	PATH	Hosted	The script	SUB
the script	SUB	Set	$ErrorActionPreference='stop'	ErrorActionPreference PARAMETER
The script	SUB	Delete	related files	FILE
startup entries	AutoRun REGKEY	Hosted	HKCU:\Software\Microsoft\Windows\CurrentVersion\Explorer\Shell Folders	REGKEY
The script	SUB	Collect	user name	PVI
shellcode	EXE	Use	CallWindowProc	CallWindowProc WAPI
The script	SUB	Use	Sleep commands	SLEEP
The script	SUB	Execute	IO.Compression.GzipStream	COMPRESSION WAPI
The script	SUB	Create	'New.vbs'	EXE
The script	SUB	Defines	$EfuUwoMuEly	PARAMETER
The script	SUB	Wait	server closes connection	CONDITION
PowerShell command	PS COMMAND	Decode	base64 string	OBF
TravellingPositions_nopump.exe	EXE	Saved	a directory in the user's APPDATA folder	USER APPDATA PATH
The script	SUB	Have	while ($true)	LOOP
The script	SUB	Execute	EntryPoint	ENTRYPOINT TO EXE
script	SUB	Download	\\172.96.161.208@8080\DavWWWRoot\payload.zip	URL
The script	SUB	Create	fake file	FAKE FILE
The script	SUB	Create	directories and files	FILE
Wallpaper	WALLPAPER	ChangedTo	a custom image	CUSTOMIZED IMG
Sneaky.toooyou	FUNCTION	Is	Obfuscated	OBF
the script	SUB	Use	obfuscated code	OBF
screenshots	PVI	UploadedTo	Dropbox account	EXTERNAL SERVICE
The script	SUB	Execute	VirtualAlloc	WAPI
The script	SUB	Execute	received commands	COMMAND
WD.bat	EXE	Execute	WD.PS1	EXE
The script	SUB	Write	x.ps1	EXE
obfuscation techniques	OBF	Include	string manipulation	OBF
$env:USERPROFILE\AppData\Local\Temp\$env:computername-Capture.png	FILE	SentTo	Dropbox	EXTERNAL SERVICE
$env:USERPROFILE\AppData\Local\Temp\$env:computername-Capture.png	FILE	Hosted	userprofile appdata path	USERPROFILE APPDATA PATH
function `dischat`	FUNCTION	Send	clipboard content	PVI
cmd.exe	EXE	Have	/C	/C PARAMETER
The script	SUB	Have	$YSJXX	OBF
Add-Type cmdlet	COMMAND	Load	System.Windows.Forms	System.Windows.Forms LIBRARY
Decrypted byte sequence	OBF	Hosted	Memory	MEMORY
The script	SUB	Execute	unknown code	CODE
The script	SUB	Create	HKCU:\SOFTWARE\Microsoft\Windows\CurrentVersion\Run	AutoRun REGKEY
Obfuscation techniques	OBF	Include	String concatenation	String concatenation ACTION
The script	SUB	Write	XX.bat	EXE
The script	SUB	Execute	Start-Sleep	SLEEP
The script	SUB	Use	obfuscated strings	OBF
The script	SUB	Use	obfuscated variable names	OBF
The script	SUB	Collect	current user	PVI
start-job	Start-Job COMMAND	Have	parameter -RunAs32	RunAs32 PARAMETER
The script	SUB	Have	-ep bypass	BYPASS PARAMETER
CDGXDSRESFUDZIFORNSEKR	FUNCTION	Decode	long byte sequence	OBF
JSON files	FILE	CompressedTo	Zip file	COMPRESSED FILE
Insidious.exe	EXE	Hosted	Discord's CDN	URL
The script	SUB	Create	VBScript file WD.vbs	EXE
executable files	EXE	Renamed	files with random names	FILE
files with random names	FILE	Have Name	random string	RANDOM STRING
Set-MpPreference	Set-MpPreference COMMAND	Use	-DisableRealtimeMonitoring	DisableRealtimeMonitoring PARAMETER
Run.BAT	EXE	Have	PowerShell command	PS COMMAND
The script	SUB	Execute	contents of C:\ProgramData\Document\x.ps1	EXE
$ErrorActionPreference	PARAMETER	SetTo	silentlycontinue	silentlycontinue
The script	SUB	Create	hidden directory	HIDDEN PATH
The script	SUB	Split	a long byte sequence	DATA
The script	SUB	Write	.bat	EXE
The script	SUB	Use	system web proxy	NETWORK_PROXY
New.vbs	EXE	Hosted	C:\Users\Public\Run	PATH
files	FILE	UploadedTo	Dropbox	EXTERNAL SERVICE
The script	SUB	Connect	cdn35.space	EXTERNAL SERVICE
The script	SUB	Disable	Signature Updates on Startup	SYSTEM UPDATE
The script	SUB	Use	System.Text.Encoding.UTF8.GetString	System.Text.Encoding.UTF8.GetString COMMAND
The script	SUB	Execute	VsLabs.vbs	EXE
script	SUB	Use	kernel32.dll	DLL
UDXTFLCBTPDTCSEPOVHLIZ	CUSTOMIZED FUNCTION	Use	Invoke-Expression	IEX COMMAND
The script	SUB	Drop	bat files	EXE
powershell.exe	EXE	Hosted	remote location	URL
CreateThread	WAPI	Create	new thread	THREAD
HKCU:\SOFTWARE\Microsoft\Windows\CurrentVersion\Run	AutoRun REGKEY	Have	socks	SOCKS
The script	SUB	Decode	Base64 Encoded String	OBF
System.Convert.ToInt32	COMMAND	Decrypt	Base64 Strings	OBF
The script	SUB	Execute	code	CODE
TBFLVIISWLYQJRIYEDPLGO.ps1	EXE	Have	Obfuscated Code	OBF
byte array $Ghost	DATA	PassedTo	executed assembly	ASSEMBLY
$bbb	VAR	Generated From	$UJDSS	VAR
The script	SUB	Create	'YWGCNHBTTYGDVSHYYNDAIO.vbs'	FILE
infinite loop	LOOP	Breaks On	network connection loss	EVENT
The script	SUB	Create	shortcut to executable	SHORTCUT
shortcut to executable	SHORTCUT	ReferTo	executable	EXE
remote script	EXE	Download	hxxp://example.com/script2.ps1	URL
The script	SUB	Execute	infinite loop	LOOP
The script	SUB	Have	-W Hidden	BYPASS PARAMETER
The script	SUB	Use	Command-Line Arguments	Command-Line Argument PARAMETER
script	SUB	Ignore	errors	ERROR_MSG
Get-WmiObject	COMMAND	Collect	installed antivirus software	PVI
the script	SUB	Decode	XXVTXC function	OBF
The script	SUB	Create	HKCU:\Software\FileZillaClient\	REGKEY
WD.bat	EXE	Use	-ExecutionPolicy Bypass	BYPASS  PARAMETER
data	FILE	Saved	notepad.exe	EXE
The script	SUB	Use	CreateThread	WAPI
process ID	PID	Saved	a temporary file	TEMP FILE
FolConsoLsd function	FUNCTION	Is	empty	EMPTY
script	SUB	Have	try-catch block	ERROR_HANDLING
CreateThread	WAPI	Create	thread	THREAD
the size of IntPtr	POINTER SIZE	CHECK	32-bit or 64-bit process	TYPE OF PROCESS
The script	SUB	Download	Updater.exe	EXE
The script	SUB	Execute	Marshal.Copy	WAPI
PowerShell	PS COMMAND	Have	-ExecutionPolicy Bypass	BYPASS PARAMETER
The script	SUB	Load	GetThreadContext	WAPI
The script	SUB	Have	-nop	PARAMETER
The script	SUB	Decode	Base64 strings	OBF
The script	SUB	Decode	$y74gh00rffd	OBF
The script	SUB	Use	complex and obfuscated code	OBF
The script	SUB	Have	$hnzVudhxc	OBF
Base64 Encoded Payload	OBF	SavedTo	.BAT file	EXE
The script	SUB	Write	WD.PS1	EXE
https://finalsteptogo.com/uploads/tr9.txt	FILE	HOSTED	https://finalsteptogo.com/uploads/tr9.txt	URL
The script	SUB	Have	XOR Encryption	OBF
Insidious.exe	EXE	Have	.mp3	DATA
words.txt	FILE	SavedTo	AppData directory	PATH
the script	SUB	Execute	$screens.Bounds	FUNCTION
The script	SUB	Execute	keylogger functionality	COMMAND
IEX	COMMAND	Have	-ExecutionPolicy Bypass	PARAMETER
The script	SUB	Extract	data	DATA
The script	SUB	Download	peltgon.zip	COMPRESSED FILE
The script	SUB	Disable	Privacy Mode	Privacy Mode
The script	SUB	Use	System.IO.StreamReader	System.IO.StreamReader WAPI
PowerShell	PS COMMAND	Load	.NET Framework's aspnet_compiler.exe	EXE
The script	SUB	Connect	a remote server	REMOTE HOST
wallet files for cryptocurrency clients	CRYPTOCURRENCY INFO	Hosted	 cryptocurrency clients (Telegram, Exodus, Electrum, Monero)	CRYPTOCURRENCY PATH
The script	SUB	Decrypt	hidden payload	OBF
The script	SUB	Add Exclusion	several processes and directories	PROCESS
The script	SUB	Write	PowerShell script (Document.ps1)	EXE
decoded PowerShell script	SUB	Connect	remote server	REMOTE HOST
The script	SUB	EXECUTE	commands	COMMAND
The script	SUB	Have	Base64 Encoded String	OBF
memory protection level	MEMORY PROTECTION	SetTo	0x40	VALUE
Loader.bat	EXE	Execute	Loader.vbs	EXE
The script	SUB	Use	PowerShell Empire	PENTEST TOOL
The script	SUB	Disable	Windows Defender real-time protection	DEFENDER
The script	SUB	Collect	Group membership	PVI
decrypted byte sequence	DATA	Loaded	memory allocated by VirtualAlloc	MEMORY
the script	SUB	Connect	rick63.publicvm.com	URL
The script	SUB	Have	Base64 Encoded Strings	OBF
1.exe	EXE	Hosted	hxxp://185.244.14.184/1.exe	URL
$aa	OBF	Have	PowerShell command	PS COMMAND
script	SUB	Clear	clipboard	PVI
startup entries	AutoRun REGKEY	Hosted	HKCU:\Software\Microsoft\Windows\CurrentVersion\Explorer\User Shell Folders	REGKEY
The script	SUB	Have	reverse or bind TCP connection	REVERSE/BIND TCP
access token	TOKEN	Have	hardcoded Dropbox API credentials ($r, $u, $p)	CREDENTIAL
The script	SUB	Collect	Remote desktop users	PVI
The script	SUB	Execute	powershell.exe -eC	PS COMMAND
powershell.exe -eC	PS COMMAND	Have	-eC	-eC PARAMETER
The script	SUB	Execute	method $o.Invoke($hh, ($Z,$bytes2))	METHOD
Run.vbs	EXE	Hosted	public user directory	PUBLIC PATH
The script	SUB	Execute	remote script	REMOTE CODE
Irs Tax Status.pdf	FILE	Hosted	htn8v6pprexbssplayy.com/dexbcoy.pdf	URL
The script	SUB	Create	scheduled task (mvfp)	TASK
The script	SUB	Create	list of strings	DATA
The script	SUB	Define	asceeeeeeeeeeeeeeeeee	CUSTOMIZED FUNCTION
The script	SUB	Execute	WebClient object	WebClient Object
The script	SUB	Execute	max.exe	EXE
The script	SUB	Use	Base64 encoding	OBF
login data file	FILE	Saved	temporary location	TEMP PATH
The script	SUB	Create	$CC	FILE
$CC	FILE	Have Name	Random string	RANDOM STRING
The script	SUB	Download	mezzanines.dll	DLL
WKDXIRNNHFHKNAFGOARGSL.vbs	EXE	Create	new process	PROCESS
libraries.ps1	EXE	Saved	C:\Users\Public	PUBLIC PATH
Decoded string	DATA	Execute	iex((New-Object System.Net.WebClient).DownloadString	IEX COMMAND
iex((New-Object System.Net.WebClient).DownloadString	IEX COMMAND	Download	file	FILE
The script	SUB	Use	Add-Type cmdlet	Add-Type cmdlet COMMAND
The script	SUB	Create	directory in user's AppData\Roaming folder	USER APPDATA PATH
VsLabs.vbs	EXE	Execute	VsEnhance.bat	EXE
The script	SUB	Create	runspace pool	RUNSPACE POOL
Marshal.Copy	Marshal.Copy WAPI	Copy	byte array	DATA
The script	SUB	Create	scheduled task 'PDF'	TASK
GitHub repository	URL	Host	'ngrok.exe'	EXE
PowerShell version >= 5.1	Powershell version	DISABLE	Script Block Logging	SBL
oghygb4	FUNCTION	Use	XOR Cipher	ENCRYPTION ALGORITHM
The script	SUB	Execute	Updater.exe	EXE
